subject,list,position,trial_type,item,item_number,session,distractor,category,response,response_time
203,33,10,study,CROWN,571,2,2.5,obj,4,0.57
203,33,11,study,STOCKING,725,2,2.5,obj,4,0.485
203,33,12,study,NAIL,658,2,2.5,obj,1,0.802
203,33,13,study,DESK,574,2,2.5,obj,4,0.649
203,33,14,study,DONALD TRUMP,79,2,2.5,cel,4,0.823
203,33,15,study,BILLY BOB THORNTON,33,2,2.5,cel,1,0.632
203,33,16,study,SAMUEL L JACKSON,221,2,2.5,cel,4,0.793
203,33,17,study,UMBRELLA,753,2,2.5,obj,2,0.846
203,33,18,study,SADDLE,698,2,2.5,obj,4,0.54
203,33,19,study,APRON,517,2,2.5,obj,4,0.671
203,33,20,study,SYRINGE,731,2,2.5,obj,4,0.845
203,33,21,study,HIMALAYAS,344,2,2.5,loc,4,0.757
203,33,22,study,WAILING WALL,493,2,2.5,loc,4,1.481
203,33,23,study,BUCKINGHAM PALACE,281,2,2.5,loc,4,0.928
203,33,24,study,SALT FLATS,442,2,2.5,loc,1,0.869
203,33,1,recall,SALT FLATS,442,2,2.5,loc,1,0.869
203,33,2,recall,BUCKINGHAM PALACE,281,2,2.5,loc,4,0.928
203,33,3,recall,WAILING WALL,493,2,2.5,loc,4,1.481
203,33,4,recall,SAMUEL L JACKSON,221,2,2.5,cel,4,0.793
203,33,5,recall,BILLY BOB THORNTON,33,2,2.5,cel,1,0.632
203,33,6,recall,SYRINGE,731,2,2.5,obj,4,0.845
203,33,7,recall,SALT FLATS,442,2,2.5,loc,1,0.869
203,33,8,recall,CROWN,571,2,2.5,obj,4,0.57
203,34,1,study,MASSACHUSETS STATE HOUSE,380,2,0,loc,4,1.5
203,34,2,study,UNITED NATIONS BUILDING,483,2,0,loc,1,1.307
203,34,3,study,LAKE TAHOE,361,2,0,loc,1,0.99
203,34,4,study,CAPILANO BRIDGE,288,2,0,loc,3,0.97
203,34,5,study,ANGKOR WAT,263,2,0,loc,4,0.69
203,34,6,study,DAVE MATTHEWS,67,2,0,cel,1,0.744
203,34,7,study,HALLE BERRY,99,2,0,cel,4,0.602
203,34,8,study,PRINCE WILLIAM,205,2,0,cel,4,0.986
203,34,9,study,KATIE HOLMES,150,2,0,cel,4,0.767
203,34,10,study,CELLO,561,2,0,obj,1,0.627
203,34,11,study,ROLLER SKATE,695,2,0,obj,4,0.794
203,34,12,study,GRILL,608,2,0,obj,1,0.678
203,34,13,study,RAZOR,690,2,0,obj,1,0.642
203,34,14,study,LIL WAYNE,167,2,0,cel,1,0.75
203,34,15,study,REESE WITHERSPOON,210,2,0,cel,4,0.61
203,34,16,study,LISA KUDROW,169,2,0,cel,4,0.841
203,34,17,study,CLIVE OWEN,54,2,0,cel,4,0.791
203,34,18,study,WRIGLEY FIELD,508,2,0,loc,4,0.844
203,34,19,study,TIMES SQUARE,476,2,0,loc,1,0.8
203,34,20,study,ARC DE TRIOMPHE,264,2,0,loc,4,0.777
203,34,21,study,FLASK,591,2,0,obj,1,0.62
203,34,22,study,SPEAKER,719,2,0,obj,4,0.541
203,34,23,study,TRIPOD,747,2,0,obj,4,0.661
203,34,24,study,BABY BIB,520,2,0,obj,4,0.694
203,34,1,recall,BABY BIB,520,2,0,obj,4,0.694
203,34,2,recall,SPEAKER,719,2,0,obj,4,0.541
203,34,3,recall,ARC DE TRIOMPHE,264,2,0,loc,4,0.777
203,34,4,recall,LIL WAYNE,167,2,0,cel,1,0.75
203,34,5,recall,REESE WITHERSPOON,210,2,0,cel,4,0.61
203,34,6,recall,DAVE MATTHEWS,67,2,0,cel,1,0.744
203,34,7,recall,WRIGLEY FIELD,508,2,0,loc,4,0.844
203,34,8,recall,CAPILANO BRIDGE,288,2,0,loc,3,0.97
203,34,9,recall,METLIFE BUILDING,383,2,0,loc,3,0.862
203,34,10,recall,UNITED NATIONS BUILDING,483,2,0,loc,1,1.307
203,34,11,recall,THAT BLOND CHICK FROM FRIENDS,-1,2,0,,NaN,NaN
203,34,12,recall,RAZOR,690,2,0,obj,1,0.642
203,34,13,recall,NAIL,658,2,0,obj,1,0.802
203,35,1,study,GOLDEN GATE BRIDGE,331,2,7.5,loc,2,1.406
203,35,2,study,MECCA,382,2,7.5,loc,1,0.714
203,35,3,study,SMITHSONIAN CASTLE,455,2,7.5,loc,4,0.957
203,35,4,study,DEAD SEA,307,2,7.5,loc,1,1.233
203,35,5,study,MICHAEL MOORE,183,2,7.5,cel,4,0.771
203,35,6,study,GEORGE CLOONEY,92,2,7.5,cel,1,0.785
203,35,7,study,JOHN KERRY,133,2,7.5,cel,4,0.583
203,35,8,study,CHARLIE SHEEN,45,2,7.5,cel,4,0.671
203,35,9,study,RIBBON,693,2,7.5,obj,4,0.568
203,35,10,study,MICROSCOPE,652,2,7.5,obj,4,0.507
203,35,11,study,CUP,572,2,7.5,obj,4,0.609
203,35,12,study,DOLLAR,576,2,7.5,obj,1,0.623
203,35,13,study,STEVE BUSCEMI,232,2,7.5,cel,1,0.691
203,35,14,study,ORLANDO BLOOM,195,2,7.5,cel,4,0.81
203,35,15,study,MEG RYAN,178,2,7.5,cel,4,0.887
203,35,16,study,LANCE ARMSTRONG,162,2,7.5,cel,4,0.682
203,35,17,study,CALCULATOR,553,2,7.5,obj,4,0.7
203,35,18,study,PAPER CLIP,666,2,7.5,obj,4,0.427
203,35,19,study,SOAP,716,2,7.5,obj,1,0.691
203,35,20,study,PEN,670,2,7.5,obj,4,0.556
203,35,21,study,LOS ANGELES,371,2,7.5,loc,4,0.638
203,35,22,study,SWISS ALPS,468,2,7.5,loc,4,0.948
203,35,23,study,PETRONAS TOWERS,421,2,7.5,loc,4,0.856
203,35,24,study,KYOTO,359,2,7.5,loc,4,0.671
203,35,1,recall,KYOTO,359,2,7.5,loc,4,0.671
203,35,2,recall,PETRONAS TOWERS,421,2,7.5,loc,4,0.856
203,35,3,recall,STEVE BUSCEMI,232,2,7.5,cel,1,0.691
203,35,4,recall,SOAP,716,2,7.5,obj,1,0.691
203,35,5,recall,DOLLAR,576,2,7.5,obj,1,0.623
203,35,6,recall,MEG RYAN,178,2,7.5,cel,4,0.887
203,35,7,recall,PAPER CLIP,666,2,7.5,obj,4,0.427
203,35,8,recall,STAPLE REMOVER,723,2,7.5,,NaN,NaN
203,35,9,recall,LANCE ARMSTRONG,162,2,7.5,cel,4,0.682
203,35,10,recall,OPRAH WINFREY,194,2,7.5,cel,4,0.77
203,35,11,recall,DEAD SEA,307,2,7.5,loc,1,1.233
203,36,1,study,LOUVRE,372,2,2.5,loc,4,1.143
203,36,2,study,CAPE HORN,286,2,2.5,loc,4,0.765
203,36,3,study,OLD STATE HOUSE,410,2,2.5,loc,4,0.67
203,36,4,study,LINCOLN MEMORIAL,368,2,2.5,loc,4,0.73
203,36,5,study,SAW,702,2,2.5,obj,4,0.679
203,36,6,study,SHIRT,710,2,2.5,obj,1,0.888
203,36,7,study,WATCH,759,2,2.5,obj,1,1.229
203,36,8,study,WHISTLE,763,2,2.5,obj,4,0.457
203,36,9,study,BARBARA WALTERS,22,2,2.5,cel,4,0.915
203,36,10,study,NEWT GINGRICH,190,2,2.5,cel,4,0.687
203,36,11,study,HUGH JACKMAN,107,2,2.5,cel,4,0.73
203,36,12,study,FAITH HILL,87,2,2.5,cel,4,0.824
203,36,13,study,JACQUES CHIRAC,114,2,2.5,cel,3,1.012
203,36,14,study,BED,530,2,2.5,obj,1,0.75
203,36,15,study,HELMET,615,2,2.5,obj,3,0.659
203,36,16,study,APPLE,516,2,2.5,obj,1,0.68
203,36,17,study,FOAM CUP,595,2,2.5,obj,4,0.513
203,36,18,study,ALEX TREBEK,7,2,2.5,cel,4,0.861
203,36,19,study,WOLF BLITZER,255,2,2.5,cel,4,0.989
203,36,20,study,CHEVY CHASE,48,2,2.5,cel,1,0.865
203,36,21,study,ARUBA,265,2,2.5,loc,4,0.632
203,36,22,study,GIANT'S CAUSEWAY,327,2,2.5,loc,3,0.935
203,36,23,study,AT&T PARK,266,2,2.5,loc,4,0.685
203,36,24,study,DEVIL'S TOWER,311,2,2.5,loc,4,0.628
203,36,1,recall,DEVIL'S TOWER,311,2,2.5,loc,4,0.628
203,36,2,recall,CHEVY CHASE,48,2,2.5,cel,1,0.865
203,36,3,recall,ARUBA,265,2,2.5,loc,4,0.632
203,36,4,recall,AT&T PARK,266,2,2.5,loc,4,0.685
203,36,5,recall,NEWT GINGRICH,190,2,2.5,cel,4,0.687
203,36,6,recall,JEOPARDY HOST,-1,2,2.5,,NaN,NaN
203,36,7,recall,HELMET,615,2,2.5,obj,3,0.659
203,37,1,study,CAMERON DIAZ,43,3,2.5,cel,1,1.287
203,37,2,study,LIAM NEESON,166,3,2.5,cel,1,1.107
203,37,3,study,HEATHER GRAHAM,101,3,2.5,cel,1,1.678
203,37,4,study,ELTON JOHN,84,3,2.5,cel,1,1.071
203,37,5,study,ASHTON KUTCHER,19,3,2.5,cel,1,1.687
203,37,6,study,TIRE,740,3,2.5,obj,4,0.962
203,37,7,study,ONION,662,3,2.5,obj,4,0.98
203,37,8,study,DRESSER,579,3,2.5,obj,3,0.817
203,37,9,study,WINDOW,764,3,2.5,obj,4,0.609
203,37,10,study,PENTAGON,418,3,2.5,loc,3,0.969
203,37,11,study,NIAGARA FALLS,404,3,2.5,loc,4,1.027
203,37,12,study,GALAPAGOS ISLANDS,323,3,2.5,loc,1,1.47
203,37,13,study,ST PAULS CATHEDRAL,463,3,2.5,loc,4,0.984
203,37,14,study,GENE HACKMAN ,91,3,2.5,cel,3,1.015
203,37,15,study,EMINEM,85,3,2.5,cel,1,0.869
203,37,16,study,KATIE COURIC,149,3,2.5,cel,4,0.718
203,37,17,study,FISHERMAN'S WHARF,318,3,2.5,loc,3,1.196
203,37,18,study,BELLAGIO FOUNTAINS,271,3,2.5,loc,4,1.622
203,37,19,study,OLD FAITHFUL,409,3,2.5,loc,1,1.158
203,37,20,study,MEXICO CITY,384,3,2.5,loc,4,1.046
203,37,21,study,NECKLACE,659,3,2.5,obj,4,0.816
203,37,22,study,SCREWDRIVER,706,3,2.5,obj,4,0.747
203,37,23,study,COUCH,568,3,2.5,obj,4,0.627
203,37,24,study,ROLLER SKATE,695,3,2.5,obj,3,1.104
203,37,1,recall,ROLLER SKATE,695,3,2.5,obj,3,1.104
203,37,2,recall,COUCH,568,3,2.5,obj,4,0.627
203,37,3,recall,TIRE,740,3,2.5,obj,4,0.962
203,37,4,recall,LIAM NEESON,166,3,2.5,cel,1,1.107
203,37,5,recall,NIAGARA FALLS,404,3,2.5,loc,4,1.027
203,37,6,recall,HEATHER GRAHAM,101,3,2.5,cel,1,1.678
203,37,7,recall,GENE HACKMAN,91,3,2.5,cel,3,1.015
203,37,8,recall,OLD FAITHFUL,409,3,2.5,loc,1,1.158
203,37,9,recall,BELLAGIO FOUNTAINS,271,3,2.5,loc,4,1.622
203,37,10,recall,SCREWDRIVER,706,3,2.5,obj,4,0.747
203,37,11,recall,EMINEM,85,3,2.5,cel,1,0.869
203,37,12,recall,KATIE COURIC,149,3,2.5,cel,4,0.718
203,37,13,recall,COUCH,568,3,2.5,obj,4,0.627
203,38,1,study,JASON ALEXANDER,117,3,0,cel,1,1.206
203,38,2,study,TONY BLAIR,246,3,0,cel,4,0.825
203,38,3,study,ALLEN IVERSON,9,3,0,cel,4,0.93
203,38,4,study,TOM BROKAW,243,3,0,cel,4,0.984
203,38,5,study,GUGGENHEIM,341,3,0,loc,4,0.85
203,38,6,study,BARCELONA CATHEDRAL,270,3,0,loc,3,1.102
203,38,7,study,MONTICELLO,391,3,0,loc,1,1.058
203,38,8,study,VIETNAM MEMORIAL,492,3,0,loc,4,0.883
203,38,9,study,EPCOT CENTER,315,3,0,loc,4,0.718
203,38,10,study,SOCK,718,3,0,obj,1,1.243
203,38,11,study,FIREPLACE,590,3,0,obj,3,0.815
203,38,12,study,DRESS,580,3,0,obj,4,0.784
203,38,13,study,BACKPACK,521,3,0,obj,1,0.673
203,38,14,study,BILLY BOB THORNTON,33,3,0,cel,1,0.965
203,38,15,study,ALEC BALDWIN,5,3,0,cel,4,0.705
203,38,16,study,DAVID HASSELHOFF,70,3,0,cel,4,0.632
203,38,17,study,STING,235,3,0,cel,4,0.849
203,38,18,study,TAMBOURINE,733,3,0,obj,1,0.757
203,38,19,study,NEST,660,3,0,obj,4,0.509
203,38,20,study,WATCH,759,3,0,obj,4,0.76
203,38,21,study,PIE,676,3,0,obj,1,0.796
203,38,22,study,WRIGLEY BUILDING,507,3,0,loc,4,0.736
203,38,23,study,LENIN MAUSOLEUM,362,3,0,loc,4,0.854
203,38,24,study,MGM GRAND,385,3,0,loc,1,0.756
203,38,1,recall,MGM GRAND,385,3,0,loc,1,0.756
203,38,2,recall,BILLY BOB THORNTON,33,3,0,cel,1,0.965
203,38,3,recall,GUGGENHEIM,341,3,0,loc,4,0.85
203,38,4,recall,DRESS,580,3,0,obj,4,0.784
203,38,5,recall,MGM GRAND,385,3,0,loc,1,0.756
203,38,6,recall,TOM BROKAW,243,3,0,cel,4,0.984
203,39,1,study,ANGELINA JOLIE,13,3,7.5,cel,1,0.862
203,39,2,study,BRITNEY SPEARS,39,3,7.5,cel,1,0.685
203,39,3,study,PETER O'TOOLE,201,3,7.5,cel,4,0.634
203,39,4,study,MIKE MYERS,185,3,7.5,cel,1,0.766
203,39,5,study,SAN FRANCISCO,445,3,7.5,loc,1,1.411
203,39,6,study,AMAZON RIVER,261,3,7.5,loc,4,0.837
203,39,7,study,SORBONNE CHAPEL,458,3,7.5,loc,4,0.996
203,39,8,study,GLASS,602,3,7.5,obj,4,0.784
203,39,9,study,CAMERA,555,3,7.5,obj,4,0.733
203,39,10,study,BOTTLE,540,3,7.5,obj,4,0.55
203,39,11,study,MOUNT FUJI,395,3,7.5,loc,4,0.663
203,39,12,study,PLYMOUTH PLANTATION,425,3,7.5,loc,4,1.05
203,39,13,study,VALLEY OF THE KINGS,485,3,7.5,loc,4,0.879
203,39,14,study,MASADA,379,3,7.5,loc,4,0.809
203,39,15,study,VICTORIA FALLS,490,3,7.5,loc,4,1.062
203,39,16,study,WHISTLE,763,3,7.5,obj,4,0.698
203,39,17,study,ROPE,696,3,7.5,obj,1,0.647
203,39,18,study,PEN,670,3,7.5,obj,4,0.638
203,39,19,study,STAPLE REMOVER,723,3,7.5,obj,4,0.777
203,39,20,study,SOAP,716,3,7.5,obj,4,0.769
203,39,21,study,SYLVESTER STALLONE,237,3,7.5,cel,4,0.83
203,39,22,study,TOBEY MAGUIRE,242,3,7.5,cel,4,0.715
203,39,23,study,HELEN HUNT,102,3,7.5,cel,4,0.607
203,39,24,study,CHRISTIAN BALE,50,3,7.5,cel,4,0.73
203,39,1,recall,CHRISTIAN BALE,50,3,7.5,cel,4,0.73
203,39,2,recall,TOBEY MAGUIRE,242,3,7.5,cel,4,0.715
203,39,3,recall,SOAP,716,3,7.5,obj,4,0.769
203,39,4,recall,ROPE,696,3,7.5,obj,1,0.647
203,39,5,recall,STAPLE REMOVER,723,3,7.5,obj,4,0.777
203,39,6,recall,SYLVESTER STALLONE,237,3,7.5,cel,4,0.83
203,39,7,recall,MIKE MYERS,185,3,7.5,cel,1,0.766
203,39,8,recall,HEATHER GRAHAM,101,3,7.5,cel,1,1.678
203,39,9,recall,ANGELINA JOLIE,13,3,7.5,cel,1,0.862
203,39,10,recall,BRITNEY SPEARS,39,3,7.5,cel,1,0.685
203,39,11,recall,VALLEY OF THE KINGS,485,3,7.5,loc,4,0.879
203,39,12,recall,DAVID HASSELHOFF,70,3,7.5,cel,4,0.632
203,40,1,study,DOLLAR,576,3,7.5,obj,1,0.991
203,40,2,study,KLEENEX,629,3,7.5,obj,4,0.828
203,40,3,study,THERMOMETER,738,3,7.5,obj,4,0.712
203,40,4,study,VERSAILLES,489,3,7.5,loc,4,1.002
203,40,5,study,BIG BEN,272,3,7.5,loc,3,1.097
203,40,6,study,TIMES SQUARE,476,3,7.5,loc,4,0.758
203,40,7,study,TINA FEY,241,3,7.5,cel,4,0.624
203,40,8,study,MICHAEL MOORE,183,3,7.5,cel,4,0.597
203,40,9,study,BARACK OBAMA,21,3,7.5,cel,1,0.903
203,40,10,study,WAILING WALL,493,3,7.5,loc,4,0.805
203,40,11,study,WHITE CLIFFS OF DOVER,499,3,7.5,loc,4,1.085
203,40,12,study,OLD STATE HOUSE,410,3,7.5,loc,4,0.567
203,40,13,study,CAPILANO BRIDGE,288,3,7.5,loc,4,0.75
203,40,14,study,DELICATE ARCH,309,3,7.5,loc,4,1.033
203,40,15,study,MARIAH CAREY,174,3,7.5,cel,4,1.05
203,40,16,study,DANE COOK,63,3,7.5,cel,1,0.69
203,40,17,study,BILL GATES,30,3,7.5,cel,1,0.765
203,40,18,study,JAY-Z,119,3,7.5,cel,1,0.755
203,40,19,study,SCARLETT JOHANSSON ,224,3,7.5,cel,1,0.735
203,40,20,study,CRADLE,569,3,7.5,obj,4,0.532
203,40,21,study,FAN,586,3,7.5,obj,4,0.584
203,40,22,study,SCARF,704,3,7.5,obj,4,0.514
203,40,23,study,BUGLE,550,3,7.5,obj,4,0.807
203,40,24,study,BUTTON,551,3,7.5,obj,4,0.598
203,40,1,recall,SCARF,704,3,7.5,obj,4,0.514
203,40,2,recall,BUGLE,550,3,7.5,obj,4,0.807
203,40,3,recall,BUTTON,551,3,7.5,obj,4,0.598
203,40,4,recall,SCARLETT JOHANSSON,224,3,7.5,cel,1,0.735
203,40,5,recall,MARIAH CAREY,174,3,7.5,cel,4,1.05
203,40,6,recall,JAY-Z,119,3,7.5,cel,1,0.755
203,40,7,recall,WAILING WALL,493,3,7.5,loc,4,0.805
203,40,8,recall,MICHAEL MOORE,183,3,7.5,cel,4,0.597
203,40,9,recall,BARACK OBAMA,21,3,7.5,cel,1,0.903
203,41,1,study,DONALD RUMSFELD,78,3,0,cel,4,0.765
203,41,2,study,ANNE HATHAWAY,14,3,0,cel,4,0.788
203,41,3,study,STEVE MARTIN,233,3,0,cel,2,1.016
203,41,4,study,BARBARA WALTERS,22,3,0,cel,3,0.672
203,41,5,study,BRAD PITT,37,3,0,cel,1,0.661
203,41,6,study,AXE,519,3,0,obj,4,0.449
203,41,7,study,FAUCET,587,3,0,obj,1,0.576
203,41,8,study,SATELLITE DISH,700,3,0,obj,4,0.572
203,41,9,study,ALLENWRENCH,514,3,0,obj,1,0.808
203,41,10,study,MAMMOTH CAVE,378,3,0,loc,4,0.908
203,41,11,study,ACROPOLIS,258,3,0,loc,3,0.777
203,41,12,study,TIMBUKTU,475,3,0,loc,4,0.681
203,41,13,study,GOLDEN GATE BRIDGE,331,3,0,loc,4,0.927
203,41,14,study,GRAND OLE OPRY,335,3,0,loc,1,0.833
203,41,15,study,DRAKE,80,3,0,cel,3,0.767
203,41,16,study,ROBERTO BENIGNI,217,3,0,cel,4,0.683
203,41,17,study,DALAI LAMA,61,3,0,cel,4,0.556
203,41,18,study,TOKYO,477,3,0,loc,2,0.761
203,41,19,study,ROCKY MOUNTAINS,437,3,0,loc,1,0.799
203,41,20,study,NORTH POLE,406,3,0,loc,4,0.939
203,41,21,study,GLASSES,601,3,0,obj,4,0.884
203,41,22,study,TOASTER,741,3,0,obj,2,1.107
203,41,23,study,LAMP,633,3,0,obj,3,0.69
203,41,24,study,CALENDAR,554,3,0,obj,4,0.755
203,41,1,recall,CALENDAR,554,3,0,obj,4,0.755
203,41,2,recall,TOASTER,741,3,0,obj,2,1.107
203,41,3,recall,GLASSES,601,3,0,obj,4,0.884
203,41,4,recall,LAMP,633,3,0,obj,3,0.69
203,41,5,recall,ROBERTO BENIGNI,217,3,0,cel,4,0.683
203,41,6,recall,BRAD PITT,37,3,0,cel,1,0.661
203,41,7,recall,STEVE MARTIN,233,3,0,cel,2,1.016
203,41,8,recall,GRAND OLE OPRY,335,3,0,loc,1,0.833
203,41,9,recall,SAN FRANCISCO,445,3,0,loc,1,1.411
203,41,10,recall,NORTH POLE,406,3,0,loc,4,0.939
203,41,11,recall,ALLENWRENCH,514,3,0,obj,1,0.808
203,42,1,study,JONAH HILL,142,3,2.5,cel,1,0.866
203,42,2,study,TOM HANKS,245,3,2.5,cel,4,0.754
203,42,3,study,USHER,249,3,2.5,cel,4,0.721
203,42,4,study,CHURCHILL DOWNS,297,3,2.5,loc,4,0.628
203,42,5,study,SKYDOME,454,3,2.5,loc,4,0.684
203,42,6,study,SOHO,457,3,2.5,loc,4,0.726
203,42,7,study,HUNGARIAN PARLIAMENT,348,3,2.5,loc,3,0.776
203,42,8,study,LEGO,637,3,2.5,obj,4,0.56
203,42,9,study,GUITAR,609,3,2.5,obj,1,0.685
203,42,10,study,SEASHELL,707,3,2.5,obj,4,0.683
203,42,11,study,NATIONAL AQUARIUM,401,3,2.5,loc,4,0.933
203,42,12,study,ST MARKS BASILICA,461,3,2.5,loc,1,1.042
203,42,13,study,HUDSON RIVER,347,3,2.5,loc,4,0.786
203,42,14,study,THE VENETIAN,474,3,2.5,loc,1,0.988
203,42,15,study,BALLOON,522,3,2.5,obj,4,0.521
203,42,16,study,LIPSTICK,643,3,2.5,obj,4,0.818
203,42,17,study,LANTERN,634,3,2.5,obj,2,0.697
203,42,18,study,LADDER,631,3,2.5,obj,4,0.8
203,42,19,study,BED,530,3,2.5,obj,1,0.643
203,42,20,study,JAY LENO,120,3,2.5,cel,1,0.808
203,42,21,study,LARRY KING,163,3,2.5,cel,4,0.723
203,42,22,study,CLAIRE DANES,53,3,2.5,cel,4,1.037
203,42,23,study,JON HAMM,139,3,2.5,cel,1,0.994
203,42,24,study,DUSTIN HOFFMAN,82,3,2.5,cel,4,0.589
203,42,1,recall,DUSTIN HOFFMAN,82,3,2.5,cel,4,0.589
203,42,2,recall,CLAIRE DANES,53,3,2.5,cel,4,1.037
203,42,3,recall,JON HAMM,139,3,2.5,cel,1,0.994
203,42,4,recall,THE VENETIAN,474,3,2.5,loc,1,0.988
203,42,5,recall,LADDER,631,3,2.5,obj,4,0.8
203,42,6,recall,LIPSTICK,643,3,2.5,obj,4,0.818
203,43,1,study,MAGNET,644,3,0,obj,1,0.917
203,43,2,study,ROSE,697,3,0,obj,1,0.625
203,43,3,study,PINEAPPLE,679,3,0,obj,3,0.671
203,43,4,study,DRILL,581,3,0,obj,1,0.67
203,43,5,study,PIERCE BROSNAN,203,3,0,cel,4,0.685
203,43,6,study,JAMIE FOXX,116,3,0,cel,4,0.891
203,43,7,study,BOB SAGET,35,3,0,cel,1,0.895
203,43,8,study,LEONARDO DICAPRIO,165,3,0,cel,1,0.591
203,43,9,study,HOOVER DAM,346,3,0,loc,1,0.676
203,43,10,study,OXFORD,412,3,0,loc,4,0.864
203,43,11,study,NAVAL ACADEMY CHAPEL,402,3,0,loc,4,0.86
203,43,12,study,DEVIL'S TOWER,311,3,0,loc,1,1.195
203,43,13,study,MONTMARTRE,392,3,0,loc,4,0.975
203,43,14,study,CIGAR,563,3,0,obj,1,0.755
203,43,15,study,TWEEZERS,751,3,0,obj,4,0.647
203,43,16,study,CLARINET,564,3,0,obj,4,0.88
203,43,17,study,FRISBEE,598,3,0,obj,4,0.689
203,43,18,study,JUSTIN TIMBERLAKE,147,3,0,cel,1,0.859
203,43,19,study,BONO,36,3,0,cel,4,0.593
203,43,20,study,VINCE VAUGHN,251,3,0,cel,1,0.581
203,43,21,study,MARTHA STEWART,175,3,0,cel,4,0.7
203,43,22,study,MAYAN PYRAMID,381,3,0,loc,1,0.877
203,43,23,study,LES INVALIDES,363,3,0,loc,2,0.737
203,43,24,study,PLACE DE LA CONCORDE,424,3,0,loc,4,0.763
203,43,1,recall,MARTHA STEWART,175,3,0,cel,4,0.7
203,43,2,recall,JUSTIN TIMBERLAKE,147,3,0,cel,1,0.859
203,43,3,recall,TWEEZERS,751,3,0,obj,4,0.647
203,43,4,recall,PINEAPPLE,679,3,0,obj,3,0.671
203,43,5,recall,VINCE VAUGHN,251,3,0,cel,1,0.581
203,43,6,recall,OXFORD,412,3,0,loc,4,0.864
203,43,7,recall,NAVAL ACADEMY CHAPEL,402,3,0,loc,4,0.86
203,43,8,recall,ASHTON KUTCHER,19,3,0,cel,1,1.687
203,43,9,recall,DRILL,581,3,0,obj,1,0.67
203,44,1,study,MATT DAMON,176,3,2.5,cel,1,0.853
203,44,2,study,KEVIN BACON,155,3,2.5,cel,4,0.606
203,44,3,study,KATE WINSLET,148,3,2.5,cel,4,0.645
203,44,4,study,STEVE BUSCEMI,232,3,2.5,cel,1,0.827
203,44,5,study,STAMP,722,3,2.5,obj,1,0.651
203,44,6,study,CRAYON,570,3,2.5,obj,4,0.59
203,44,7,study,TOWEL,745,3,2.5,obj,2,0.869
203,44,8,study,TRIPOD,747,3,2.5,obj,4,0.469
203,44,9,study,CHRYSLER BUILDING,296,3,2.5,loc,4,0.561
203,44,10,study,TABLE MOUNTAIN,470,3,2.5,loc,4,0.741
203,44,11,study,LONDON DUNGEON,369,3,2.5,loc,4,0.615
203,44,12,study,ST BASILS CATHEDRAL,460,3,2.5,loc,3,1.089
203,44,13,study,BIRDHOUSE,535,3,2.5,obj,4,0.543
203,44,14,study,FRIDGE,597,3,2.5,obj,1,0.758
203,44,15,study,UMBRELLA,753,3,2.5,obj,4,0.691
203,44,16,study,BRUSH,548,3,2.5,obj,2,0.616
203,44,17,study,YANKEE STADIUM,509,3,2.5,loc,4,0.608
203,44,18,study,OAHU BEACH,408,3,2.5,loc,4,1.056
203,44,19,study,QUEBEC,430,3,2.5,loc,4,0.666
203,44,20,study,PETRIFIED FOREST,420,3,2.5,loc,1,1.143
203,44,21,study,ZOOEY DESCHANEL,256,3,2.5,cel,4,0.838
203,44,22,study,JENNIFER ANISTON,121,3,2.5,cel,1,0.73
203,44,23,study,SARAH PALIN,223,3,2.5,cel,4,0.628
203,44,24,study,KOBE BRYANT,160,3,2.5,cel,2,0.953
203,44,1,recall,KOBE BRYANT,160,3,2.5,cel,2,0.953
203,44,2,recall,ZOOEY DESCHANEL,256,3,2.5,cel,4,0.838
203,44,3,recall,JENNIFER ANISTON,121,3,2.5,cel,1,0.73
203,44,4,recall,PETRIFIED FOREST,420,3,2.5,loc,1,1.143
203,44,5,recall,YANKEE STADIUM,509,3,2.5,loc,4,0.608
203,44,6,recall,STEVE BUSCEMI,232,3,2.5,cel,1,0.827
203,44,7,recall,MATT DAMON,176,3,2.5,cel,1,0.853
203,44,8,recall,KOBE BRYANT,160,3,2.5,cel,2,0.953
203,44,9,recall,OAHU BEACH,408,3,2.5,loc,4,1.056
203,44,10,recall,CHRYSLER BUILDING,296,3,2.5,loc,4,0.561
203,44,11,recall,QUEBEC,430,3,2.5,loc,4,0.666
203,45,1,study,CHRISTOPHER WALKEN,51,3,7.5,cel,1,0.763
203,45,2,study,EMMA WATSON,86,3,7.5,cel,4,0.776
203,45,3,study,KEVIN COSTNER,156,3,7.5,cel,4,0.69
203,45,4,study,BELL,531,3,7.5,obj,4,0.73
203,45,5,study,HAMMER,610,3,7.5,obj,1,0.744
203,45,6,study,GLOVES,604,3,7.5,obj,4,0.643
203,45,7,study,MAILBOX,645,3,7.5,obj,4,0.577
203,45,8,study,HARRODS,342,3,7.5,loc,4,0.579
203,45,9,study,ANGEL FALLS,262,3,7.5,loc,1,0.757
203,45,10,study,GLOBE THEATER,330,3,7.5,loc,4,0.879
203,45,11,study,PAPER BAG,665,3,7.5,obj,1,0.964
203,45,12,study,GARLIC,599,3,7.5,obj,4,0.582
203,45,13,study,GLOBE,603,3,7.5,obj,4,0.625
203,45,14,study,CAR SEAT,559,3,7.5,obj,4,0.585
203,45,15,study,JOHN TRAVOLTA,136,3,7.5,cel,4,0.641
203,45,16,study,RENEE ZELLWEGER,212,3,7.5,cel,1,0.984
